time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2022-10-18 23:53:26.847 UTC, ,125,3165125,1312,19048,224, ,4, , , , , , , , , , , ,4,4, , , ,2,1,5, , , , , , , , , , , , , , , , ,6378,5, ,5519, , , , ,6677,299071496192,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6677, ,1666136786099, , , , ,3145728,6650, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31457280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-18 23:54:26.871 UTC, ,125,3165125,1312,19048,224, ,4, , , , , , , , , , , ,4,4, , , ,2,1,5, , , , , , , , , , , , , , , , ,6378,5, ,5519, , , , ,6677,299071488000,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6677, ,1666136786099, , , , ,3145728,6650, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,36,13234696,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-18 23:55:26.748 UTC, ,589,3165237,1184,18920, , ,4, ,5, , , , , , , , , ,4,4, , , ,2,2,5, ,6, , , , , , , , , , , , , , ,6378,5, ,5519, , , , ,6677,299071254528,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6677, ,1666136786099, , , , ,3145728,6798, , , ,19,2,56,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,150,3, , , , , , , , ,14283272,1, , , , , , ,10, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-18 23:55:41.742 UTC, ,125,3160373,1184,14520, , ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,32,14, , , , , , , , , , , , , ,7802,6, ,6880, , , , ,7847,299071033344,-1,-1, , , , , ,1,111, , , , , , , , , , , , , , , , , , , , , , , , , ,7847, ,1666137341145, , , , ,3145728,7802, , ,23,0, , , ,2, , , ,3, , , , ,23, ,2048,1, , , , ,103333,34, , , , , , , , , , ,26214400,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-18 23:56:41.766 UTC, ,125,3165421,1312,19344,224, ,4, ,11,1,0.09, , , , , , , ,4,4, , , ,1,1,5, ,6,1, , , , , , , , , , , , , ,7802,6, ,6880, , , , ,8102,299066810368,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8102, ,1666137341145, , , , ,3145728,8075, , ,3,20,2,58,2,3,2, , ,3,3, , , ,3,1, , , , , , ,10279,6,255,2, , , , , , , , ,30408704,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2022-10-18 23:57:41.797 UTC, ,125,3165421,1312,19344,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,7802,6, ,6880, , , , ,8102,299062108160,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8102, ,1666137341145, , , , ,3145728,8075, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31457280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-18 23:58:41.820 UTC, ,125,3165421,1312,19344,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,7802,6, ,6880, , , , ,8102,299059412992,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8102, ,1666137341145, , , , ,3145728,8075, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31457280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-18 23:59:41.840 UTC, ,125,3165421,1312,19344,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,7802,6, ,6880, , , , ,8102,299058782208,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8102, ,1666137341145, , , , ,3145728,8075, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31457280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:00:41.859 UTC, ,589,3165645,1184,19216,112, ,4, ,5, , , , , , , , , ,4,4, , , ,1,2,5, ,6, , , , , , , , , , , , , , ,7802,6, ,6880, , , , ,8102,299063095296,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8102, ,1666137341145, , , , ,3145728,8223, , , ,21,2,58,2, ,2, , ,3,4, , , , ,1, , , , , , , , ,151,3, , , , , , , , ,31457280,1, , , , , , ,10, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 00:00:43.103 UTC, ,589,3165533,1184,19216, , ,4, ,3, , , , , , , , , ,4,4, , , ,1,2,5, ,1, , , , , , , , , , , , , , ,7802,6, ,6880, , , , ,8102,299063095296,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8102, ,1666137341145, , , , ,3145728,8223, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31457280,1, , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:01:09.357 UTC, ,125,3160397,1184,14544, , ,3,2,24,3,0.13, , , , , , , ,3,3, ,2,2,2,1,5, ,32,15, , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9219,297997824000,-1,-1, , , , , ,2,130, , , , , , , , , , , , , , , , , , , , , , , , , ,9219, ,1666137668752, , , , ,3145728,9174, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,121858,38, , , , , , , , , , ,27262976,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:02:09.381 UTC, ,125,3165445,1312,19368,224, ,4, ,11,1,0.09, , , , , , , ,4,4, , , ,1,1,5, ,6,1, , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297996275712,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9447, , ,3,20,2,59,2,3,2, , ,3,3, , , ,3,1, , , , , , ,10279,6,255,2, , , , , , , , ,30408704,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2022-10-19 00:03:09.401 UTC, ,125,3165445,1312,19368,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297995485184,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9447, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:04:09.421 UTC, ,125,3165445,1312,19368,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297992790016,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9447, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:05:09.447 UTC, ,125,3165445,1312,19368,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297998667776,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9447, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:06:09.467 UTC, ,125,3165445,1312,19368,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297998114816,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9447, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:07:09.488 UTC, ,125,3165445,1312,19368,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297994481664,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9447, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31457280,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:08:09.507 UTC, ,125,3165445,1312,19368,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297992007680,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9447, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31457280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:09:09.518 UTC, ,125,3165445,1312,19368,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297991716864,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9447, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31457280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:09:31.538 UTC, ,589,3165557,1184,19240, , ,4, ,5, , , , , , , , , ,4,4, , , ,1,2,5, ,6, , , , , , , , , , , , , , ,9174,7, ,8306, , , , ,9474,297991680000,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9474, ,1666137668752, , , , ,3145728,9595, , , ,19,2,55,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,151,3, , , , , , ,1,27,13416448,1, , , , , , ,10, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 00:09:44.780 UTC, ,125,3160421,1184,14568, , ,3,1,24,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,34,16, , , , , , , , , , , , , ,10634,8, ,9678, , , , ,10679,297988771840,-1,-1, , , , , ,2,149, , , , , , , , , , , , , , , , , , , , , , , , , ,10679, ,1666138184117, , , , ,3145728,10634, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119913,38, , , , , , , , , , ,27262976,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:10:44.793 UTC, ,125,3165469,1312,19392,224, ,4, ,11,1,0.09, , , , , , , ,4,4, , , ,1,1,5, ,6,1, , , , , , , , , , , , , ,10634,8, ,9678, , , , ,10934,297987346432,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10934, ,1666138184117, , , , ,3145728,10907, , ,3,20,2,59,2,3,2, , ,3,3, , , ,3,1, , , , , , ,10279,6,255,2, , , , , , , , ,30408704,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2022-10-19 00:11:44.803 UTC, ,125,3165469,1312,19392,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,10634,8, ,9678, , , , ,10934,297985490944,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10934, ,1666138184117, , , , ,3145728,10907, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:12:44.816 UTC, ,125,3165469,1312,19392,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,10634,8, ,9678, , , , ,10934,297984860160,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10934, ,1666138184117, , , , ,3145728,10907, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:13:44.839 UTC, ,125,3165469,1312,19392,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,10634,8, ,9678, , , , ,10934,297984540672,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10934, ,1666138184117, , , , ,3145728,10907, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:14:31.037 UTC, ,589,3165581,1184,19264, , ,4, ,8, , , , , , , , , ,4,4, , , ,1,2,5, ,7, , , , , , , , , , , , , , ,10634,8, ,9678, , , , ,10934,297983234048,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10934, ,1666138184117, , , , ,3145728,11055, , , ,21,2,56,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,151,3, , , , , , , , ,31457280,1, , , , , , ,11, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 00:14:45.507 UTC, ,125,3160445,1184,14592, , ,3,2,24,3,0.13, , , , , , , ,3,3, ,2,2,2,1,5, ,36,17, , , , , , , , , , , , , ,12008,9, ,11138, , , , ,12053,297980997632,15,15, , , , , ,2,168, , , , , , , , , , , , , , , , , , , , , , , , , ,12053, ,1666138484901, , , , ,3145728,12008, , ,27,0, , , ,2, , , ,3, , , , ,27, ,2048,1, , , , ,122052,40, , , , , , , , , , ,27262976,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:15:45.523 UTC, ,125,3165493,1312,19416,224, ,4, ,11,1,0.09, , , , , , , ,4,4, , , ,1,1,5, ,6,1, , , , , , , , , , , , , ,12008,9, ,11138, , , , ,12308,297979940864,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12308, ,1666138484901, , , , ,3145728,12281, , ,3,23,2,62,2,3,2, , ,3,3, , , ,3,1, , , , , , ,10279,6,255,2, , , , , , , , ,30408704,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2022-10-19 00:16:44.536 UTC, ,589,3165605,1184,19288, , ,4, ,8, , , , , , , , , ,4,4, , , ,1,2,5, ,7, , , , , , , , , , , , , , ,12008,9, ,11138, , , , ,12459,297979891712,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12459, ,1666138484901, , , , ,3145728,12429, , , ,24,2,81,2, ,2, , ,3,4, , , , ,1, , , , , , , , ,151,3, , , , , , , , ,30408704,2, , , , , , ,11, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 00:16:51.759 UTC, ,125,3160469,1184,14616, , ,3,2,24,3,0.13, , , , , , , ,3,3, ,2,2,2,1,5, ,38,18, , , , , , , , , , , , , ,13401,10, ,12512, , , , , , ,-1,-1, , , , , ,2,187, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1666138611178, , , , ,3145728,13401, , ,28,0, , , ,2, , , ,3, , , , ,28, ,2048,1, , , , ,122151,41, , , , , , , , , , ,26214400,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:17:49.182 UTC, ,589,3165629,1184,19312, , ,4, ,16,1,0.06, , , , , , , ,4,4, , , ,1,2,5, ,12,1, , , , , , , , , , , , , ,13401,10, ,12512, , , , ,13701,297976860672,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13701, ,1666138611178, , , , ,3145728,13822, , ,3,20,4,114,4,3,4, , ,3,6, , , ,3,1, , , , , , ,10279,6,406,5, , , , , , , , ,29360128,2, , , , , , ,23, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1, , , , , , , , 
2022-10-19 00:18:03.797 UTC, ,125,3160493,1184,14640, , ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,42,19, , , , , , , , , , , , , ,14906,11, ,13905, , , , ,14951,297976786944,-1,-1, , , , , ,2,206, , , , , , , , , , , , , , , , , , , , , , , , , ,14951, ,1666138683143, , , , ,3145728,14906, , ,28,0, , , ,2, , , ,3, , , , ,28, ,2048,1, , , , ,120204,41, , , , , , , , , , ,26214400,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:19:03.815 UTC, ,125,3165541,1312,19464,224, ,4, ,11,1,0.09, , , , , , , ,4,4, , , ,1,1,5, ,6,1, , , , , , , , , , , , , ,14906,11, ,13905, , , , ,15206,297986711552,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15206, ,1666138683143, , , , ,3145728,15179, , ,3,19,2,40,2,3,2, , ,3,3, , , ,3,1, , , , , , ,10279,6,255,2, , , , , , , , ,29360128,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2022-10-19 00:19:52.930 UTC, ,589,3165653,1184,19336, , ,4, ,5, , , , , , , , , ,4,4, , , ,1,2,5, ,6, , , , , , , , , , , , , , ,14906,11, ,13905, , , , ,15206,297982660608,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15206, ,1666138683143, , , , ,3145728,15327, , , ,19,2,56,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,151,3, , , , , , , , ,30408704,2, , , , , , ,10, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 00:20:13.784 UTC, ,125,3160517,1184,14664, , ,3,2,24,3,0.13, , , , , , , ,3,3, ,2,2,2,1,5, ,42,20, , , , , , , , , , , , , ,16283,12, ,15410, , , , ,16328,297982398464,-1,-1, , , , , ,2,225, , , , , , , , , , , , , , , , , , , , , , , , , ,16328, ,1666138813184, , , , ,3145728,16283, , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,122343,43, , , , , , , , , , ,26214400,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:21:13.808 UTC, ,125,3165565,1312,19488,224, ,4, ,11,1,0.09, , , , , , , ,4,4, , , ,1,1,5, ,6,1, , , , , , , , , , , , , ,16283,12, ,15410, , , , ,16583,297984368640,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16583, ,1666138813184, , , , ,3145728,16556, , ,3,21,2,60,2,3,2, , ,3,3, , , ,3,1, , , , , , ,10279,6,255,2, , , , , , , , ,29360128,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2022-10-19 00:22:13.833 UTC, ,125,3165565,1312,19488,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,16283,12, ,15410, , , , ,16583,297979809792,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16583, ,1666138813184, , , , ,3145728,16556, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:23:13.846 UTC, ,125,3165565,1312,19488,224, ,4, , , , , , , , , , , ,4,4, , , ,1,1,5, , , , , , , , , , , , , , , , ,16283,12, ,15410, , , , ,16583,297979666432,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16583, ,1666138813184, , , , ,3145728,16556, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 00:23:22.344 UTC, ,589,3165677,1184,19360, , ,4, ,8, , , , , , , , , ,4,4, , , ,1,2,5, ,7, , , , , , , , , , , , , , ,16283,12, ,15410, , , , ,16583,297979592704,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16583, ,1666138813184, , , , ,3145728,16704, , , ,19,2,56,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,151,3, , , , , , , , ,30408704,1, , , , , , ,11, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 00:23:42.885 UTC, ,125,3160541,1184,14688, , ,3,2,24,3,0.13, , , , , , , ,3,3, ,2,2,2,1,5, ,44,21, , , , , , , , , , , , , ,17679,13, ,16787, , , , ,17724,297977729024,12,12, , , , , ,3,244, , , , , , , , , , , , , , , , , , , , , , , , , ,17724, ,1666139022266, , , , ,3145728,17679, , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,138826,46, , , , , , , , , , ,27262976,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
